"","key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","hostingOrganizationKey","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","coordinateUncertaintyInMeters","stateProvince","year","month","day","eventDate","modified","lastInterpreted","references","license","identifiers","facts","relations","isInCluster","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","country","rightsHolder","identifier","http...unknown.org.nick","verbatimEventDate","datasetName","verbatimLocality","collectionCode","gbifID","occurrenceID","taxonID","recordedBy","catalogNumber","http...unknown.org.occurrenceDetails","institutionCode","rights","eventTime","identifiedBy","identificationID","name","infraspecificEpithet","informationWithheld","occurrenceRemarks","individualCount","lifeStage","continent","vernacularName","locality","higherClassification","identifiedByIDs.type","identifiedByIDs.value","projectId","elevation","elevationAccuracy","organismQuantity","organismQuantityType","http...rs.tdwg.org.dwc.terms.organismQuantity","habitat","institutionID","samplingEffort","county","language","type","taxonRemarks","http...rs.tdwg.org.dwc.terms.organismQuantityType","nomenclaturalCode","georeferencedBy","endDayOfYear","georeferenceVerificationStatus","verbatimSRS","verbatimCoordinateSystem","pointRadiusSpatialFit","footprintSRS","locationID","startDayOfYear","footprintSpatialFit","samplingProtocol","recordedByIDs.type","recordedByIDs.value","municipality","locationRemarks","collectionID","originalNameUsage","sex","associatedReferences","X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.","establishmentMeans","institutionKey","collectionKey","higherGeography","accessRights","georeferencedDate","preparations","dynamicProperties","identificationVerificationStatus","locationAccordingTo","identificationRemarks","georeferenceProtocol","otherCatalogNumbers","organismID","previousIdentifications","identificationQualifier","georeferenceSources","disposition","verbatimTaxonRank","recordNumber","fieldNotes","waterBody","fieldNumber","ownerInstitutionCode","datasetID","associatedOccurrences","X.17abcf75.2f1e.46dd.bf75.a5b21dd02655.","typeStatus"
"12","1563123808","Leontocebus nigricollis (Spix, 1823)",-3.548333,-69.88515,"cdround,gass84,colmano,inmano","e307fa47-ae87-4fc9-a1a5-b1415adac8be","76513b28-548d-480a-8859-bd7f45f8724b","68845aab-a453-4816-b36d-a3ec8455deb0","CO","DWC_ARCHIVE","2021-03-03T20:14:42.603+00:00","2021-03-09T12:28:33.217+00:00",180,"c4f66525-4d36-4c18-82ac-98e088f54db4","HUMAN_OBSERVATION","PRESENT",8628111,1,44,359,798,9620,5428933,8628111,8628111,"Leontocebus nigricollis (Spix, 1823)","Animalia","Chordata","Primates","Callitrichidae","Leontocebus","Leontocebus nigricollis","Leontocebus","nigricollis","SPECIES","ACCEPTED","LC","2007-01-04T00:00:00",NA,"Amazonas",2007,1,4,"2007-01-04T00:00:00",NA,"2021-03-09T12:28:33.217+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","COL","none","none","Colombia",NA,"Ome:Primates:Primates80",NA,NA,NA,NA,"Primates","1563123808","Ome:Primates:Primates80",NA,"Francisco del Aguila","Primates80",NA,"Ome",NA,"11:00/11:59","Francisco del Aguila",NA,"Leontocebus nigricollis (Spix, 1823)",NA,NA,NA,4,NA,"SOUTH_AMERICA","Tamarin",NA,NA,NA,NA,NA,78.6,0,NA,NA,NA,NA,"900.136.118-1","5:30:00 h","Leticia","es","Evento",NA,NA,NA,"Francisco del Aguila",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Leticia","Trocha:H",NA,"Saguinus nigricollis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13","1563123811","Leontocebus nigricollis (Spix, 1823)",-3.548333,-69.88515,"cdround,gass84,colmano,inmano","e307fa47-ae87-4fc9-a1a5-b1415adac8be","76513b28-548d-480a-8859-bd7f45f8724b","68845aab-a453-4816-b36d-a3ec8455deb0","CO","DWC_ARCHIVE","2021-03-03T20:14:42.603+00:00","2021-03-09T12:28:33.220+00:00",180,"c4f66525-4d36-4c18-82ac-98e088f54db4","HUMAN_OBSERVATION","PRESENT",8628111,1,44,359,798,9620,5428933,8628111,8628111,"Leontocebus nigricollis (Spix, 1823)","Animalia","Chordata","Primates","Callitrichidae","Leontocebus","Leontocebus nigricollis","Leontocebus","nigricollis","SPECIES","ACCEPTED","LC","2007-01-09T00:00:00",NA,"Amazonas",2007,1,9,"2007-01-09T00:00:00",NA,"2021-03-09T12:28:33.220+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","COL","none","none","Colombia",NA,"Ome:Primates:Primates86",NA,NA,NA,NA,"Primates","1563123811","Ome:Primates:Primates86",NA,"Francisco del Aguila","Primates86",NA,"Ome",NA,"13:00/13:59","Francisco del Aguila",NA,"Leontocebus nigricollis (Spix, 1823)",NA,NA,NA,4,NA,"SOUTH_AMERICA","Tamarin",NA,NA,NA,NA,NA,78.6,0,NA,NA,NA,NA,"900.136.118-1","4:19:00 h","Leticia","es","Evento",NA,NA,NA,"Francisco del Aguila",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Leticia","Trocha:H",NA,"Saguinus nigricollis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14","1563123814","Leontocebus nigricollis (Spix, 1823)",-3.548333,-69.88515,"cdround,gass84,colmano,inmano","e307fa47-ae87-4fc9-a1a5-b1415adac8be","76513b28-548d-480a-8859-bd7f45f8724b","68845aab-a453-4816-b36d-a3ec8455deb0","CO","DWC_ARCHIVE","2021-03-03T20:14:42.603+00:00","2021-03-09T12:28:33.222+00:00",180,"c4f66525-4d36-4c18-82ac-98e088f54db4","HUMAN_OBSERVATION","PRESENT",8628111,1,44,359,798,9620,5428933,8628111,8628111,"Leontocebus nigricollis (Spix, 1823)","Animalia","Chordata","Primates","Callitrichidae","Leontocebus","Leontocebus nigricollis","Leontocebus","nigricollis","SPECIES","ACCEPTED","LC","2007-01-12T00:00:00",NA,"Amazonas",2007,1,12,"2007-01-12T00:00:00",NA,"2021-03-09T12:28:33.222+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","COL","none","none","Colombia",NA,"Ome:Primates:Primates93",NA,NA,NA,NA,"Primates","1563123814","Ome:Primates:Primates93",NA,"Francisco del Aguila","Primates93",NA,"Ome",NA,"7:00/7:59","Francisco del Aguila",NA,"Leontocebus nigricollis (Spix, 1823)",NA,NA,NA,5,NA,"SOUTH_AMERICA","Tamarin",NA,NA,NA,NA,NA,78.6,0,NA,NA,NA,NA,"900.136.118-1","2:02:00 h","Leticia","es","Evento",NA,NA,NA,"Francisco del Aguila",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Leticia","Trocha:H",NA,"Saguinus nigricollis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","1563123831","Leontocebus nigricollis (Spix, 1823)",-3.548333,-69.88515,"cdround,gass84,colmano,inmano","e307fa47-ae87-4fc9-a1a5-b1415adac8be","76513b28-548d-480a-8859-bd7f45f8724b","68845aab-a453-4816-b36d-a3ec8455deb0","CO","DWC_ARCHIVE","2021-03-03T20:14:42.603+00:00","2021-03-09T12:28:33.118+00:00",180,"c4f66525-4d36-4c18-82ac-98e088f54db4","HUMAN_OBSERVATION","PRESENT",8628111,1,44,359,798,9620,5428933,8628111,8628111,"Leontocebus nigricollis (Spix, 1823)","Animalia","Chordata","Primates","Callitrichidae","Leontocebus","Leontocebus nigricollis","Leontocebus","nigricollis","SPECIES","ACCEPTED","LC","2007-01-18T00:00:00",NA,"Amazonas",2007,1,18,"2007-01-18T00:00:00",NA,"2021-03-09T12:28:33.118+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","COL","none","none","Colombia",NA,"Ome:Primates:Primates103",NA,NA,NA,NA,"Primates","1563123831","Ome:Primates:Primates103",NA,"Francisco del Aguila","Primates103",NA,"Ome",NA,"11:00/11:59","Francisco del Aguila",NA,"Leontocebus nigricollis (Spix, 1823)",NA,NA,NA,5,NA,"SOUTH_AMERICA","Tamarin",NA,NA,NA,NA,NA,78.6,0,NA,NA,NA,NA,"900.136.118-1","4:44:00 h","Leticia","es","Evento",NA,NA,NA,"Francisco del Aguila",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Leticia","Trocha:H",NA,"Saguinus nigricollis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","1563123832","Leontocebus nigricollis (Spix, 1823)",-3.548333,-69.88515,"cdround,gass84,colmano,inmano","e307fa47-ae87-4fc9-a1a5-b1415adac8be","76513b28-548d-480a-8859-bd7f45f8724b","68845aab-a453-4816-b36d-a3ec8455deb0","CO","DWC_ARCHIVE","2021-03-03T20:14:42.603+00:00","2021-03-09T12:28:33.217+00:00",180,"c4f66525-4d36-4c18-82ac-98e088f54db4","HUMAN_OBSERVATION","PRESENT",8628111,1,44,359,798,9620,5428933,8628111,8628111,"Leontocebus nigricollis (Spix, 1823)","Animalia","Chordata","Primates","Callitrichidae","Leontocebus","Leontocebus nigricollis","Leontocebus","nigricollis","SPECIES","ACCEPTED","LC","2007-01-04T00:00:00",NA,"Amazonas",2007,1,4,"2007-01-04T00:00:00",NA,"2021-03-09T12:28:33.217+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","COL","none","none","Colombia",NA,"Ome:Primates:Primates78",NA,NA,NA,NA,"Primates","1563123832","Ome:Primates:Primates78",NA,"Francisco del Aguila","Primates78",NA,"Ome",NA,"6:00/6:59","Francisco del Aguila",NA,"Leontocebus nigricollis (Spix, 1823)",NA,NA,NA,5,NA,"SOUTH_AMERICA","Tamarin",NA,NA,NA,NA,NA,78.6,0,NA,NA,NA,NA,"900.136.118-1","5:30:00 h","Leticia","es","Evento",NA,NA,NA,"Francisco del Aguila",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Leticia","Trocha:H",NA,"Saguinus nigricollis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","1563123842","Leontocebus nigricollis (Spix, 1823)",-3.57045,-69.887783,"cdround,gass84,colmano,inmano","e307fa47-ae87-4fc9-a1a5-b1415adac8be","76513b28-548d-480a-8859-bd7f45f8724b","68845aab-a453-4816-b36d-a3ec8455deb0","CO","DWC_ARCHIVE","2021-03-03T20:14:42.603+00:00","2021-03-09T12:28:33.117+00:00",180,"c4f66525-4d36-4c18-82ac-98e088f54db4","HUMAN_OBSERVATION","PRESENT",8628111,1,44,359,798,9620,5428933,8628111,8628111,"Leontocebus nigricollis (Spix, 1823)","Animalia","Chordata","Primates","Callitrichidae","Leontocebus","Leontocebus nigricollis","Leontocebus","nigricollis","SPECIES","ACCEPTED","LC","2007-01-19T00:00:00",NA,"Amazonas",2007,1,19,"2007-01-19T00:00:00",NA,"2021-03-09T12:28:33.117+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","COL","none","none","Colombia",NA,"Ome:Primates:Primates106",NA,NA,NA,NA,"Primates","1563123842","Ome:Primates:Primates106",NA,"Francisco del Aguila","Primates106",NA,"Ome",NA,"11:00/11:59","Francisco del Aguila",NA,"Leontocebus nigricollis (Spix, 1823)",NA,NA,NA,3,NA,"SOUTH_AMERICA","Tamarin",NA,NA,NA,NA,NA,74.9,0,NA,NA,NA,NA,"900.136.118-1","7:55:00 h","Leticia","es","Evento",NA,NA,NA,"Francisco del Aguila",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Leticia","Trocha:M",NA,"Saguinus nigricollis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","1563123844","Leontocebus nigricollis (Spix, 1823)",-3.57045,-69.887783,"cdround,gass84,colmano,inmano","e307fa47-ae87-4fc9-a1a5-b1415adac8be","76513b28-548d-480a-8859-bd7f45f8724b","68845aab-a453-4816-b36d-a3ec8455deb0","CO","DWC_ARCHIVE","2021-03-03T20:14:42.603+00:00","2021-03-09T12:28:33.222+00:00",180,"c4f66525-4d36-4c18-82ac-98e088f54db4","HUMAN_OBSERVATION","PRESENT",8628111,1,44,359,798,9620,5428933,8628111,8628111,"Leontocebus nigricollis (Spix, 1823)","Animalia","Chordata","Primates","Callitrichidae","Leontocebus","Leontocebus nigricollis","Leontocebus","nigricollis","SPECIES","ACCEPTED","LC","2007-01-15T00:00:00",NA,"Amazonas",2007,1,15,"2007-01-15T00:00:00",NA,"2021-03-09T12:28:33.222+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","COL","none","none","Colombia",NA,"Ome:Primates:Primates94",NA,NA,NA,NA,"Primates","1563123844","Ome:Primates:Primates94",NA,"Francisco del Aguila","Primates94",NA,"Ome",NA,"7:00/7:59","Francisco del Aguila",NA,"Leontocebus nigricollis (Spix, 1823)",NA,NA,NA,4,NA,"SOUTH_AMERICA","Tamarin",NA,NA,NA,NA,NA,74.9,0,NA,NA,NA,NA,"900.136.118-1","4:40:00 h","Leticia","es","Evento",NA,NA,NA,"Francisco del Aguila",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Leticia","Trocha:M",NA,"Saguinus nigricollis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19","1563123857","Leontocebus nigricollis (Spix, 1823)",-3.57045,-69.887783,"cdround,gass84,colmano,inmano","e307fa47-ae87-4fc9-a1a5-b1415adac8be","76513b28-548d-480a-8859-bd7f45f8724b","68845aab-a453-4816-b36d-a3ec8455deb0","CO","DWC_ARCHIVE","2021-03-03T20:14:42.603+00:00","2021-03-09T12:28:33.219+00:00",180,"c4f66525-4d36-4c18-82ac-98e088f54db4","HUMAN_OBSERVATION","PRESENT",8628111,1,44,359,798,9620,5428933,8628111,8628111,"Leontocebus nigricollis (Spix, 1823)","Animalia","Chordata","Primates","Callitrichidae","Leontocebus","Leontocebus nigricollis","Leontocebus","nigricollis","SPECIES","ACCEPTED","LC","2007-01-08T00:00:00",NA,"Amazonas",2007,1,8,"2007-01-08T00:00:00",NA,"2021-03-09T12:28:33.219+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","COL","none","none","Colombia",NA,"Ome:Primates:Primates82",NA,NA,NA,NA,"Primates","1563123857","Ome:Primates:Primates82",NA,"Francisco del Aguila","Primates82",NA,"Ome",NA,"7:00/7:59","Francisco del Aguila",NA,"Leontocebus nigricollis (Spix, 1823)",NA,NA,NA,8,NA,"SOUTH_AMERICA","Tamarin",NA,NA,NA,NA,NA,74.9,0,NA,NA,NA,NA,"900.136.118-1","4:55:00 h","Leticia","es","Evento",NA,NA,NA,"Francisco del Aguila",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Leticia","Trocha:M",NA,"Saguinus nigricollis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20","1563123868","Leontocebus nigricollis (Spix, 1823)",-3.57045,-69.887783,"cdround,gass84,colmano,inmano","e307fa47-ae87-4fc9-a1a5-b1415adac8be","76513b28-548d-480a-8859-bd7f45f8724b","68845aab-a453-4816-b36d-a3ec8455deb0","CO","DWC_ARCHIVE","2021-03-03T20:14:42.603+00:00","2021-03-09T12:28:33.221+00:00",180,"c4f66525-4d36-4c18-82ac-98e088f54db4","HUMAN_OBSERVATION","PRESENT",8628111,1,44,359,798,9620,5428933,8628111,8628111,"Leontocebus nigricollis (Spix, 1823)","Animalia","Chordata","Primates","Callitrichidae","Leontocebus","Leontocebus nigricollis","Leontocebus","nigricollis","SPECIES","ACCEPTED","LC","2007-01-15T00:00:00",NA,"Amazonas",2007,1,15,"2007-01-15T00:00:00",NA,"2021-03-09T12:28:33.221+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","COL","none","none","Colombia",NA,"Ome:Primates:Primates95",NA,NA,NA,NA,"Primates","1563123868","Ome:Primates:Primates95",NA,"Francisco del Aguila","Primates95",NA,"Ome",NA,"9:00/9:59","Francisco del Aguila",NA,"Leontocebus nigricollis (Spix, 1823)",NA,NA,NA,5,NA,"SOUTH_AMERICA","Tamarin",NA,NA,NA,NA,NA,74.9,0,NA,NA,NA,NA,"900.136.118-1","4:40:00 h","Leticia","es","Evento",NA,NA,NA,"Francisco del Aguila",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Leticia","Trocha:M",NA,"Saguinus nigricollis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21","1563123879","Leontocebus nigricollis (Spix, 1823)",-3.57045,-69.887783,"cdround,gass84,colmano,inmano","e307fa47-ae87-4fc9-a1a5-b1415adac8be","76513b28-548d-480a-8859-bd7f45f8724b","68845aab-a453-4816-b36d-a3ec8455deb0","CO","DWC_ARCHIVE","2021-03-03T20:14:42.603+00:00","2021-03-09T12:28:33.218+00:00",180,"c4f66525-4d36-4c18-82ac-98e088f54db4","HUMAN_OBSERVATION","PRESENT",8628111,1,44,359,798,9620,5428933,8628111,8628111,"Leontocebus nigricollis (Spix, 1823)","Animalia","Chordata","Primates","Callitrichidae","Leontocebus","Leontocebus nigricollis","Leontocebus","nigricollis","SPECIES","ACCEPTED","LC","2007-01-03T00:00:00",NA,"Amazonas",2007,1,3,"2007-01-03T00:00:00",NA,"2021-03-09T12:28:33.218+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","COL","none","none","Colombia",NA,"Ome:Primates:Primates75",NA,NA,NA,NA,"Primates","1563123879","Ome:Primates:Primates75",NA,"Francisco del Aguila","Primates75",NA,"Ome",NA,"8:00/8:59","Francisco del Aguila",NA,"Leontocebus nigricollis (Spix, 1823)",NA,NA,NA,3,NA,"SOUTH_AMERICA","Tamarin",NA,NA,NA,NA,NA,74.9,0,NA,NA,NA,NA,"900.136.118-1","5:30:00 h","Leticia","es","Evento",NA,NA,NA,"Francisco del Aguila",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Leticia","Trocha:M",NA,"Saguinus nigricollis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22","1563123880","Leontocebus nigricollis (Spix, 1823)",-3.57045,-69.887783,"cdround,gass84,colmano,inmano","e307fa47-ae87-4fc9-a1a5-b1415adac8be","76513b28-548d-480a-8859-bd7f45f8724b","68845aab-a453-4816-b36d-a3ec8455deb0","CO","DWC_ARCHIVE","2021-03-03T20:14:42.603+00:00","2021-03-09T12:28:33.117+00:00",180,"c4f66525-4d36-4c18-82ac-98e088f54db4","HUMAN_OBSERVATION","PRESENT",8628111,1,44,359,798,9620,5428933,8628111,8628111,"Leontocebus nigricollis (Spix, 1823)","Animalia","Chordata","Primates","Callitrichidae","Leontocebus","Leontocebus nigricollis","Leontocebus","nigricollis","SPECIES","ACCEPTED","LC","2007-01-19T00:00:00",NA,"Amazonas",2007,1,19,"2007-01-19T00:00:00",NA,"2021-03-09T12:28:33.117+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","COL","none","none","Colombia",NA,"Ome:Primates:Primates107",NA,NA,NA,NA,"Primates","1563123880","Ome:Primates:Primates107",NA,"Francisco del Aguila","Primates107",NA,"Ome",NA,"13:00/13:59","Francisco del Aguila",NA,"Leontocebus nigricollis (Spix, 1823)",NA,NA,NA,5,NA,"SOUTH_AMERICA","Tamarin",NA,NA,NA,NA,NA,74.9,0,NA,NA,NA,NA,"900.136.118-1","7:55:00 h","Leticia","es","Evento",NA,NA,NA,"Francisco del Aguila",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Leticia","Trocha:M",NA,"Saguinus nigricollis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23","1563123886","Leontocebus nigricollis (Spix, 1823)",-3.57045,-69.887783,"cdround,gass84,colmano,inmano","e307fa47-ae87-4fc9-a1a5-b1415adac8be","76513b28-548d-480a-8859-bd7f45f8724b","68845aab-a453-4816-b36d-a3ec8455deb0","CO","DWC_ARCHIVE","2021-03-03T20:14:42.603+00:00","2021-03-09T12:28:33.220+00:00",180,"c4f66525-4d36-4c18-82ac-98e088f54db4","HUMAN_OBSERVATION","PRESENT",8628111,1,44,359,798,9620,5428933,8628111,8628111,"Leontocebus nigricollis (Spix, 1823)","Animalia","Chordata","Primates","Callitrichidae","Leontocebus","Leontocebus nigricollis","Leontocebus","nigricollis","SPECIES","ACCEPTED","LC","2007-01-08T00:00:00",NA,"Amazonas",2007,1,8,"2007-01-08T00:00:00",NA,"2021-03-09T12:28:33.220+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","COL","none","none","Colombia",NA,"Ome:Primates:Primates83",NA,NA,NA,NA,"Primates","1563123886","Ome:Primates:Primates83",NA,"Francisco del Aguila","Primates83",NA,"Ome",NA,"12:00/12:59","Francisco del Aguila",NA,"Leontocebus nigricollis (Spix, 1823)",NA,NA,NA,4,NA,"SOUTH_AMERICA","Tamarin",NA,NA,NA,NA,NA,74.9,0,NA,NA,NA,NA,"900.136.118-1","2:45:00 h","Leticia","es","Evento",NA,NA,NA,"Francisco del Aguila",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Leticia","Trocha:M",NA,"Saguinus nigricollis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24","1563123897","Leontocebus nigricollis (Spix, 1823)",-3.548333,-69.88515,"cdround,gass84,colmano,inmano","e307fa47-ae87-4fc9-a1a5-b1415adac8be","76513b28-548d-480a-8859-bd7f45f8724b","68845aab-a453-4816-b36d-a3ec8455deb0","CO","DWC_ARCHIVE","2021-03-03T20:14:42.603+00:00","2021-03-09T12:28:33.122+00:00",180,"c4f66525-4d36-4c18-82ac-98e088f54db4","HUMAN_OBSERVATION","PRESENT",8628111,1,44,359,798,9620,5428933,8628111,8628111,"Leontocebus nigricollis (Spix, 1823)","Animalia","Chordata","Primates","Callitrichidae","Leontocebus","Leontocebus nigricollis","Leontocebus","nigricollis","SPECIES","ACCEPTED","LC","2007-01-18T00:00:00",NA,"Amazonas",2007,1,18,"2007-01-18T00:00:00",NA,"2021-03-09T12:28:33.122+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","COL","none","none","Colombia",NA,"Ome:Primates:Primates101",NA,NA,NA,NA,"Primates","1563123897","Ome:Primates:Primates101",NA,"Francisco del Aguila","Primates101",NA,"Ome",NA,"8:00/8:59","Francisco del Aguila",NA,"Leontocebus nigricollis (Spix, 1823)",NA,NA,NA,7,NA,"SOUTH_AMERICA","Tamarin",NA,NA,NA,NA,NA,78.6,0,NA,NA,NA,NA,"900.136.118-1","4:44:00 h","Leticia","es","Evento",NA,NA,NA,"Francisco del Aguila",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Leticia","Trocha:H",NA,"Saguinus nigricollis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
