"","key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","hostingOrganizationKey","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","coordinateUncertaintyInMeters","stateProvince","year","month","day","eventDate","modified","lastInterpreted","references","license","identifiers","facts","relations","isInCluster","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","country","rightsHolder","identifier","http...unknown.org.nick","verbatimEventDate","datasetName","verbatimLocality","collectionCode","gbifID","occurrenceID","taxonID","recordedBy","catalogNumber","http...unknown.org.occurrenceDetails","institutionCode","rights","eventTime","identifiedBy","identificationID","name","infraspecificEpithet","informationWithheld","occurrenceRemarks","individualCount","lifeStage","continent","vernacularName","locality","higherClassification","identifiedByIDs.type","identifiedByIDs.value","projectId","elevation","elevationAccuracy","organismQuantity","organismQuantityType","http...rs.tdwg.org.dwc.terms.organismQuantity","habitat","institutionID","samplingEffort","county","language","type","taxonRemarks","http...rs.tdwg.org.dwc.terms.organismQuantityType","nomenclaturalCode","georeferencedBy","endDayOfYear","georeferenceVerificationStatus","verbatimSRS","verbatimCoordinateSystem","pointRadiusSpatialFit","footprintSRS","locationID","startDayOfYear","footprintSpatialFit","samplingProtocol","recordedByIDs.type","recordedByIDs.value","municipality","locationRemarks","collectionID","originalNameUsage","sex","associatedReferences","X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.","establishmentMeans","institutionKey","collectionKey","higherGeography","accessRights","georeferencedDate","preparations","dynamicProperties","identificationVerificationStatus","locationAccordingTo","identificationRemarks","georeferenceProtocol","otherCatalogNumbers","organismID","previousIdentifications","identificationQualifier","georeferenceSources","disposition","verbatimTaxonRank","recordNumber","fieldNotes","waterBody","fieldNumber","ownerInstitutionCode","datasetID","associatedOccurrences","X.17abcf75.2f1e.46dd.bf75.a5b21dd02655.","typeStatus"
"37","665847413","Saguinus nigricollis graellsi (Jim幯ez de la Espada, 1870)",-2.516667,-76.849998,"cdround,gass84,colmafu,inmafu","41fc5c40-5e81-496f-9733-6b5681b3b7a5","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","US","DWC_ARCHIVE","2021-03-28T07:21:58.756+00:00","2021-03-30T10:22:17.514+00:00",195,"7b8aff00-a9f8-11d8-944b-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",5786442,1,44,359,798,9620,5428933,8628111,9147205,"Leontocebus nigricollis graellsi (Jim幯ez de la Espada, 1870)","Animalia","Chordata","Primates","Callitrichidae","Leontocebus","Leontocebus nigricollis","Saguinus","nigricollis","SUBSPECIES","SYNONYM","NT",NA,NA,"Pastaza",1934,11,9,"1934-11-09T00:00:00",NA,"2021-03-30T10:22:17.514+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","ECU","none","none","Ecuador","The Field Museum of Natural History","8ac54ff7-e502-449f-8037-a8f6b206316b",NA,NA,NA,NA,"Mammals","665847413","8ac54ff7-e502-449f-8037-a8f6b206316b",NA,"R. E. Olalla","43216",NA,"FMNH",NA,NA,NA,NA,"Saguinus nigricollis graellsi (Jim幯ez de la Espada, 1870)","graellsi",NA,NA,NA,NA,"SOUTH_AMERICA",NA,"Rio Capahuari","Animalia Chordata Mammalia Primates Cebidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"FMNH",NA,NA,"en","PhysicalObject",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9",NA,NA,NA,NA,NA,"decimal degrees","Mammals",NA,"MALE",NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",NA,"e71f36f1-e271-4720-a604-3c5a1418e7aa","6999cd7a-b2a3-4f56-b5c4-0b0f1b70adba","South America, Ecuador, Pastaza, Neotropics: Rio Capahuari","http://fieldmuseum.org/about/copyright-information",NA,"skin,skull",NA,NA,NA,NA,"not recorded",NA,"2542442",NA,NA,NA,NA,NA,"118",NA,NA,"118720","FMNH","mammals-24-sep-2020",NA,NA,NA
"38","665847414","Saguinus nigricollis graellsi (Jim幯ez de la Espada, 1870)",-2.516667,-76.849998,"cdround,gass84,colmafu,inmafu","41fc5c40-5e81-496f-9733-6b5681b3b7a5","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","US","DWC_ARCHIVE","2021-03-28T07:21:58.756+00:00","2021-03-30T10:22:14.993+00:00",195,"7b8aff00-a9f8-11d8-944b-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",5786442,1,44,359,798,9620,5428933,8628111,9147205,"Leontocebus nigricollis graellsi (Jim幯ez de la Espada, 1870)","Animalia","Chordata","Primates","Callitrichidae","Leontocebus","Leontocebus nigricollis","Saguinus","nigricollis","SUBSPECIES","SYNONYM","NT",NA,NA,"Pastaza",1934,11,10,"1934-11-10T00:00:00",NA,"2021-03-30T10:22:14.993+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","ECU","none","none","Ecuador","The Field Museum of Natural History","91a425c9-dc69-4180-852c-d37bb89982ea",NA,NA,NA,NA,"Mammals","665847414","91a425c9-dc69-4180-852c-d37bb89982ea",NA,"R. E. Olalla","43217",NA,"FMNH",NA,NA,NA,NA,"Saguinus nigricollis graellsi (Jim幯ez de la Espada, 1870)","graellsi",NA,NA,NA,NA,"SOUTH_AMERICA",NA,"Rio Capahuari","Animalia Chordata Mammalia Primates Cebidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"FMNH",NA,NA,"en","PhysicalObject",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10",NA,NA,NA,NA,NA,"decimal degrees","Mammals",NA,"MALE",NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",NA,"e71f36f1-e271-4720-a604-3c5a1418e7aa","6999cd7a-b2a3-4f56-b5c4-0b0f1b70adba","South America, Ecuador, Pastaza, Neotropics: Rio Capahuari","http://fieldmuseum.org/about/copyright-information",NA,"skin,skull",NA,NA,NA,NA,"not recorded",NA,"2542443",NA,NA,NA,NA,NA,"121",NA,NA,"118721","FMNH","mammals-24-sep-2020",NA,NA,NA
"39","665800406","Saguinus nigricollis graellsi (Jim幯ez de la Espada, 1870)",-0.633333,-77.316666,"cdround,gass84,colmafu,inmafu","41fc5c40-5e81-496f-9733-6b5681b3b7a5","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","US","DWC_ARCHIVE","2021-03-28T07:21:58.756+00:00","2021-03-30T10:22:13.609+00:00",195,"7b8aff00-a9f8-11d8-944b-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",5786442,1,44,359,798,9620,5428933,8628111,9147205,"Leontocebus nigricollis graellsi (Jim幯ez de la Espada, 1870)","Animalia","Chordata","Primates","Callitrichidae","Leontocebus","Leontocebus nigricollis","Saguinus","nigricollis","SUBSPECIES","SYNONYM","NT",NA,NA,"Napo",1929,2,15,"1929-02-15T00:00:00",NA,"2021-03-30T10:22:13.609+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","ECU","none","none","Ecuador","The Field Museum of Natural History","88a53c6a-06a6-41eb-b599-6ebcab95980c",NA,NA,NA,NA,"Mammals","665800406","88a53c6a-06a6-41eb-b599-6ebcab95980c",NA,"Olalla","31112",NA,"FMNH",NA,NA,NA,NA,"Saguinus nigricollis graellsi (Jim幯ez de la Espada, 1870)","graellsi",NA,NA,NA,NA,"SOUTH_AMERICA",NA,"Rio Suno, below Loreto","Animalia Chordata Mammalia Primates Cebidae",NA,NA,NA,550,NA,NA,NA,NA,NA,"FMNH",NA,NA,"en","PhysicalObject",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15",NA,NA,NA,NA,NA,"decimal degrees","Mammals",NA,"MALE",NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",NA,"e71f36f1-e271-4720-a604-3c5a1418e7aa","6999cd7a-b2a3-4f56-b5c4-0b0f1b70adba","South America, Ecuador, Napo, Neotropics: Rio Suno, below Loreto","http://fieldmuseum.org/about/copyright-information",NA,"skin,skull",NA,NA,NA,NA,"not recorded",NA,"2530338",NA,NA,NA,NA,NA,NA,NA,NA,"5191","FMNH","mammals-24-sep-2020",NA,NA,NA
"40","665800407","Saguinus nigricollis graellsi (Jim幯ez de la Espada, 1870)",-0.633333,-77.316666,"cdround,gass84,colmafu,inmafu","41fc5c40-5e81-496f-9733-6b5681b3b7a5","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","US","DWC_ARCHIVE","2021-03-28T07:21:58.756+00:00","2021-03-30T10:22:12.794+00:00",195,"7b8aff00-a9f8-11d8-944b-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",5786442,1,44,359,798,9620,5428933,8628111,9147205,"Leontocebus nigricollis graellsi (Jim幯ez de la Espada, 1870)","Animalia","Chordata","Primates","Callitrichidae","Leontocebus","Leontocebus nigricollis","Saguinus","nigricollis","SUBSPECIES","SYNONYM","NT",NA,NA,"Napo",1929,2,8,"1929-02-08T00:00:00",NA,"2021-03-30T10:22:12.794+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","ECU","none","none","Ecuador","The Field Museum of Natural History","784f71d0-6498-4e66-a8fb-263893b456b1",NA,NA,NA,NA,"Mammals","665800407","784f71d0-6498-4e66-a8fb-263893b456b1",NA,"Olalla","31113",NA,"FMNH",NA,NA,NA,NA,"Saguinus nigricollis graellsi (Jim幯ez de la Espada, 1870)","graellsi",NA,NA,NA,NA,"SOUTH_AMERICA",NA,"Rio Suno, below Loreto","Animalia Chordata Mammalia Primates Cebidae",NA,NA,NA,550,NA,NA,NA,NA,NA,"FMNH",NA,NA,"en","PhysicalObject",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8",NA,NA,NA,NA,NA,"decimal degrees","Mammals",NA,"MALE",NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",NA,"e71f36f1-e271-4720-a604-3c5a1418e7aa","6999cd7a-b2a3-4f56-b5c4-0b0f1b70adba","South America, Ecuador, Napo, Neotropics: Rio Suno, below Loreto","http://fieldmuseum.org/about/copyright-information",NA,"skin,skull",NA,NA,NA,NA,"not recorded",NA,"2530339",NA,NA,NA,NA,NA,NA,NA,NA,"5192","FMNH","mammals-24-sep-2020",NA,NA,NA
"41","665800408","Saguinus nigricollis graellsi (Jim幯ez de la Espada, 1870)",-0.633333,-77.316666,"cdround,gass84,colmafu,inmafu","41fc5c40-5e81-496f-9733-6b5681b3b7a5","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","US","DWC_ARCHIVE","2021-03-28T07:21:58.756+00:00","2021-03-30T10:22:13.188+00:00",195,"7b8aff00-a9f8-11d8-944b-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",5786442,1,44,359,798,9620,5428933,8628111,9147205,"Leontocebus nigricollis graellsi (Jim幯ez de la Espada, 1870)","Animalia","Chordata","Primates","Callitrichidae","Leontocebus","Leontocebus nigricollis","Saguinus","nigricollis","SUBSPECIES","SYNONYM","NT",NA,NA,"Napo",1929,2,9,"1929-02-09T00:00:00",NA,"2021-03-30T10:22:13.188+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","ECU","none","none","Ecuador","The Field Museum of Natural History","bb0a10fb-8e9e-4a89-a0c6-ac47a3946031",NA,NA,NA,NA,"Mammals","665800408","bb0a10fb-8e9e-4a89-a0c6-ac47a3946031",NA,"Olalla","31114",NA,"FMNH",NA,NA,NA,NA,"Saguinus nigricollis graellsi (Jim幯ez de la Espada, 1870)","graellsi",NA,NA,NA,NA,"SOUTH_AMERICA",NA,"Rio Suno, below Loreto","Animalia Chordata Mammalia Primates Cebidae",NA,NA,NA,550,NA,NA,NA,NA,NA,"FMNH",NA,NA,"en","PhysicalObject",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9",NA,NA,NA,NA,NA,"decimal degrees","Mammals",NA,"FEMALE",NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",NA,"e71f36f1-e271-4720-a604-3c5a1418e7aa","6999cd7a-b2a3-4f56-b5c4-0b0f1b70adba","South America, Ecuador, Napo, Neotropics: Rio Suno, below Loreto","http://fieldmuseum.org/about/copyright-information",NA,"skin,skull",NA,NA,NA,NA,"not recorded",NA,"2530340",NA,NA,NA,NA,NA,NA,NA,NA,"5193","FMNH","mammals-24-sep-2020",NA,NA,NA
"42","665800405","Saguinus nigricollis graellsi (Jim幯ez de la Espada, 1870)",-0.64545,-75.772728,"gass84,colmafu,inmafu","41fc5c40-5e81-496f-9733-6b5681b3b7a5","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","US","DWC_ARCHIVE","2021-03-28T07:21:58.756+00:00","2021-03-30T10:22:16.468+00:00",195,"7b8aff00-a9f8-11d8-944b-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",5786442,1,44,359,798,9620,5428933,8628111,9147205,"Leontocebus nigricollis graellsi (Jim幯ez de la Espada, 1870)","Animalia","Chordata","Primates","Callitrichidae","Leontocebus","Leontocebus nigricollis","Saguinus","nigricollis","SUBSPECIES","SYNONYM","NT",NA,NA,"Napo",1928,11,NA,"1928-11-01T00:00:00",NA,"2021-03-30T10:22:16.468+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","ECU","none","none","Ecuador","The Field Museum of Natural History","35799e24-b033-462e-904c-4b0a6e343014",NA,NA,NA,NA,"Mammals","665800405","35799e24-b033-462e-904c-4b0a6e343014",NA,"Olalla","31111",NA,"FMNH",NA,NA,NA,NA,"Saguinus nigricollis graellsi (Jim幯ez de la Espada, 1870)","graellsi",NA,NA,NA,NA,"SOUTH_AMERICA",NA,"Lower R Napo","Animalia Chordata Mammalia Primates Cebidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"FMNH",NA,NA,"en","PhysicalObject",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"decimal degrees","Mammals",NA,"FEMALE",NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",NA,"e71f36f1-e271-4720-a604-3c5a1418e7aa","6999cd7a-b2a3-4f56-b5c4-0b0f1b70adba","South America, Ecuador, Napo, Neotropics: Lower R Napo","http://fieldmuseum.org/about/copyright-information",NA,"skin,skull",NA,NA,NA,NA,"MaNIS georeferencing guidelines",NA,"2530337",NA,NA,NA,NA,NA,NA,NA,NA,"5190","FMNH","mammals-24-sep-2020",NA,NA,NA
"43","665870169","Saguinus nigricollis nigricollis",-3.316667,-72.099998,"cdround,gass84,colmafu,inmafu","41fc5c40-5e81-496f-9733-6b5681b3b7a5","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","US","DWC_ARCHIVE","2021-03-28T07:21:58.756+00:00","2021-03-30T10:22:17.086+00:00",195,"7b8aff00-a9f8-11d8-944b-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",4266878,1,44,359,798,9620,5428933,8628111,8993021,"Leontocebus nigricollis nigricollis","Animalia","Chordata","Primates","Callitrichidae","Leontocebus","Leontocebus nigricollis","Saguinus","nigricollis","SUBSPECIES","SYNONYM","LC",NA,NA,"Loreto",1927,1,4,"1927-01-04T00:00:00",NA,"2021-03-30T10:22:17.086+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","PER","none","none","Peru","The Field Museum of Natural History","7a5409f8-844b-4c2b-b900-436eecdb17d2",NA,NA,NA,NA,"Mammals","665870169","7a5409f8-844b-4c2b-b900-436eecdb17d2",NA,"A. M. Olalla","95849",NA,"FMNH",NA,NA,NA,NA,"Saguinus nigricollis nigricollis","nigricollis",NA,NA,NA,NA,"SOUTH_AMERICA",NA,"Apayacu","Animalia Chordata Mammalia Primates Cebidae",NA,NA,NA,100,NA,NA,NA,NA,NA,"FMNH",NA,"Mariscal Ramon Castilla","en","PhysicalObject",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,NA,NA,NA,NA,"decimal degrees","Mammals",NA,"MALE",NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",NA,"e71f36f1-e271-4720-a604-3c5a1418e7aa","6999cd7a-b2a3-4f56-b5c4-0b0f1b70adba","South America, Peru, Loreto, Mariscal Ramon Castilla, Neotropics: Apayacu","http://fieldmuseum.org/about/copyright-information",NA,"skin,skull",NA,NA,NA,NA,"not recorded",NA,"2594719",NA,NA,NA,NA,NA,NA,NA,NA,"107271","FMNH","mammals-24-sep-2020",NA,NA,NA
"44","1919828762","Saguinus graellsi (Jim幯ez de la Espada, 1870)",-0.6667,-77.1667,"gass84,colmano,inmafu","7e380070-f762-11e1-a439-00145eb45e9a","19456090-b49a-11d8-abeb-b8a03c50a862","60277b56-f762-11e1-a439-00145eb45e9a","GB","DWC_ARCHIVE","2021-09-07T15:45:13.377+00:00","2021-09-07T16:23:09.299+00:00",247,"19456090-b49a-11d8-abeb-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",4266887,1,44,359,798,9620,5428933,8628111,9147205,"Leontocebus nigricollis graellsi (Jim幯ez de la Espada, 1870)","Animalia","Chordata","Primates","Callitrichidae","Leontocebus","Leontocebus nigricollis","Saguinus","graellsi","SPECIES","SYNONYM",NA,NA,NA,"Orellana",1923,1,NA,"1923-01-01T00:00:00",NA,"2021-09-07T16:23:09.299+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","ECU","none","none","Ecuador",NA,"4080962",NA,NA,NA,NA,"ZOO","1919828762","069d1331-c62a-4ee3-824e-1df79b3aee27",NA,NA,"1934.9.10.26",NA,"NHMUK",NA,NA,NA,NA,"Saguinus graellsi (Jim幯ez de la Espada, 1870)",NA,NA,NA,1,"Adult","SOUTH_AMERICA",NA,"[Napo-Pastaza,] Oriente, R. Napo,  near R. Suno, %40'S. 77%10'W.","Animalia; Chordata; Vertebrata; Mammalia; Primates",NA,NA,NA,914.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MALE",NA,NA,NA,"1d808a7c-1f9e-4379-9616-edb749ecf10e",NA,"South America; Ecuador; Orellana; Loreto",NA,NA,NA,"{""determinationfiledas"": ""Yes"", ""gbifissue"": [""GEODETIC_DATUM_ASSUMED_WGS84""], ""created"": 1180345851000, ""donorname"": ""L Soderstrom"", ""gbifid"": 1919828762, ""determinationnames"": ""Saguinus graellsi"", ""subdepartment"": ""LS Mammals"", ""registrationcode"": ""MA""}",NA,NA,NA,NA,"NHMUK:ecatalogue:4080962",NA,NA,NA,NA,NA,NA,NA,NA,"Napo",NA,NA,NA,NA,NA,NA
"45","1919828817","Saguinus graellsi (Jim幯ez de la Espada, 1870)",-0.6667,-77.1667,"gass84,colmano,inmafu","7e380070-f762-11e1-a439-00145eb45e9a","19456090-b49a-11d8-abeb-b8a03c50a862","60277b56-f762-11e1-a439-00145eb45e9a","GB","DWC_ARCHIVE","2021-09-07T15:45:13.377+00:00","2021-09-07T16:23:34.652+00:00",247,"19456090-b49a-11d8-abeb-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",4266887,1,44,359,798,9620,5428933,8628111,9147205,"Leontocebus nigricollis graellsi (Jim幯ez de la Espada, 1870)","Animalia","Chordata","Primates","Callitrichidae","Leontocebus","Leontocebus nigricollis","Saguinus","graellsi","SPECIES","SYNONYM",NA,NA,NA,"Orellana",1923,1,NA,"1923-01-01T00:00:00",NA,"2021-09-07T16:23:34.652+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","ECU","none","none","Ecuador",NA,"4081011",NA,NA,NA,NA,"ZOO","1919828817","0b2ea3db-10d3-4177-a3bd-0408a51a9001",NA,"L Soderstrom","1934.9.10.27",NA,"NHMUK",NA,NA,NA,NA,"Saguinus graellsi (Jim幯ez de la Espada, 1870)",NA,NA,NA,1,"Adult","SOUTH_AMERICA",NA,"[Napo-Pastaza,] Oriente, R. Napo,  near R. Suno, %40'S. 77%10'W.","Animalia; Chordata; Vertebrata; Mammalia; Primates",NA,NA,NA,914.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FEMALE",NA,NA,NA,"1d808a7c-1f9e-4379-9616-edb749ecf10e",NA,"South America; Ecuador; Orellana; Loreto",NA,NA,NA,"{""determinationfiledas"": ""Yes"", ""gbifissue"": [""GEODETIC_DATUM_ASSUMED_WGS84""], ""created"": 1180345855000, ""donorname"": ""L Soderstrom"", ""gbifid"": 1919828817, ""determinationnames"": ""Saguinus graellsi"", ""subdepartment"": ""LS Mammals"", ""registrationcode"": ""MA""}",NA,NA,NA,NA,"NHMUK:ecatalogue:4081011",NA,NA,NA,NA,NA,NA,NA,NA,"Napo",NA,NA,NA,NA,NA,NA
"46","1919828868","Saguinus graellsi (Jim幯ez de la Espada, 1870)",-0.6667,-77.1667,"gass84,colmano,inmafu","7e380070-f762-11e1-a439-00145eb45e9a","19456090-b49a-11d8-abeb-b8a03c50a862","60277b56-f762-11e1-a439-00145eb45e9a","GB","DWC_ARCHIVE","2021-09-07T15:45:13.377+00:00","2021-09-07T16:22:37.068+00:00",247,"19456090-b49a-11d8-abeb-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",4266887,1,44,359,798,9620,5428933,8628111,9147205,"Leontocebus nigricollis graellsi (Jim幯ez de la Espada, 1870)","Animalia","Chordata","Primates","Callitrichidae","Leontocebus","Leontocebus nigricollis","Saguinus","graellsi","SPECIES","SYNONYM",NA,NA,NA,"Orellana",1923,1,NA,"1923-01-01T00:00:00",NA,"2021-09-07T16:22:37.068+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","ECU","none","none","Ecuador",NA,"4081015",NA,NA,NA,NA,"ZOO","1919828868","5140bca3-0486-4e31-ac8f-09abf2704329",NA,"L Soderstrom","1934.9.10.28",NA,"NHMUK",NA,NA,NA,NA,"Saguinus graellsi (Jim幯ez de la Espada, 1870)",NA,NA,NA,1,"Adult","SOUTH_AMERICA",NA,"[Napo-Pastaza,] Oriente, R. Napo,  near R. Suno, %40'S. 77%10'W.","Animalia; Chordata; Vertebrata; Mammalia; Primates",NA,NA,NA,914.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FEMALE",NA,NA,NA,"1d808a7c-1f9e-4379-9616-edb749ecf10e",NA,"South America; Ecuador; Orellana; Loreto",NA,NA,NA,"{""determinationfiledas"": ""Yes"", ""gbifissue"": [""GEODETIC_DATUM_ASSUMED_WGS84""], ""created"": 1180345856000, ""donorname"": ""L Soderstrom"", ""gbifid"": 1919828868, ""determinationnames"": ""Saguinus graellsi"", ""subdepartment"": ""LS Mammals"", ""registrationcode"": ""MA""}",NA,NA,NA,NA,"NHMUK:ecatalogue:4081015",NA,NA,NA,NA,NA,NA,NA,NA,"Napo",NA,NA,NA,NA,NA,NA
"47","1919828006","Saguinus graellsi (Jim幯ez de la Espada, 1870)",-2.1667,-74,"gass84,colmano,inmafu","7e380070-f762-11e1-a439-00145eb45e9a","19456090-b49a-11d8-abeb-b8a03c50a862","60277b56-f762-11e1-a439-00145eb45e9a","GB","DWC_ARCHIVE","2021-09-07T15:45:13.377+00:00","2021-09-07T16:23:34.772+00:00",247,"19456090-b49a-11d8-abeb-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",4266887,1,44,359,798,9620,5428933,8628111,9147205,"Leontocebus nigricollis graellsi (Jim幯ez de la Espada, 1870)","Animalia","Chordata","Primates","Callitrichidae","Leontocebus","Leontocebus nigricollis","Saguinus","graellsi","SPECIES","SYNONYM",NA,NA,NA,"Loreto",NA,NA,NA,NA,NA,"2021-09-07T16:23:34.772+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","PER","none","none","Peru",NA,"4078054",NA,NA,NA,NA,"ZOO","1919828006","ba469574-0202-4894-9607-beebb022c981",NA,"A Cabrera","1925.7.1.2",NA,"NHMUK",NA,NA,NA,NA,"Saguinus graellsi (Jim幯ez de la Espada, 1870)",NA,NA,NA,1,"Adult","SOUTH_AMERICA",NA,"Alto [R.] Amazonas,  Tarapoto","Animalia; Chordata; Vertebrata; Mammalia; Primates",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MALE",NA,NA,NA,"1d808a7c-1f9e-4379-9616-edb749ecf10e",NA,"South America; Peru; Loreto; Maynas",NA,NA,NA,"{""determinationfiledas"": ""Yes"", ""gbifissue"": [""GEODETIC_DATUM_ASSUMED_WGS84""], ""created"": 1180345563000, ""donorname"": ""Madrid Museum"", ""gbifid"": 1919828006, ""determinationnames"": ""Saguinus graellsi"", ""subdepartment"": ""LS Mammals"", ""registrationcode"": ""MA""}",NA,NA,NA,NA,"NHMUK:ecatalogue:4078054",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SYNTYPE"
