"","replication","_","A","B","C","D","E","F","G","H","I","J","AB","AC","AD","AE","AF","AG","AH","AI","AJ","BC","BD","BE","BF","BG","BH","BI","BJ","CD","CE","CF","CG","CH","CI","CJ","DE","DF","DG","DH","DI","DJ","EF","EG","EH","EI","EJ","FG","FH","FI","FJ","GH","GI","GJ","HI","HJ","IJ","ABC","ABD","ABE","ABF","ABG","ABH","ABI","ABJ","ACD","ACE","ACF","ACG","ACH","ACI","ACJ","ADE","ADF","ADG","ADH","ADI","ADJ","AEF","AEG","AEH","AEI","AEJ","AFG","AFH","AFI","AFJ","AGH","AGI","AGJ","AHI","AHJ","AIJ","BCD","BCE","BCF","BCG","BCH","BCI","BCJ","BDE","BDF","BDG","BDH","BDI","BDJ","BEF","BEG","BEH","BEI","BEJ","BFG","BFH","BFI","BFJ","BGH","BGI","BGJ","BHI","BHJ","BIJ","CDE","CDF","CDG","CDH","CDI","CDJ","CEF","CEG","CEH","CEI","CEJ","CFG","CFH","CFI","CFJ","CGH","CGI","CGJ","CHI","CHJ","CIJ","DEF","DEG","DEH","DEI","DEJ","DFG","DFH","DFI","DFJ","DGH","DGI","DGJ","DHI","DHJ","DIJ","EFG","EFH","EFI","EFJ","EGH","EGI","EGJ","EHI","EHJ","EIJ","FGH","FGI","FGJ","FHI","FHJ","FIJ","GHI","GHJ","GIJ","HIJ","most_likely"
"1","1","0","0.582927554080329","4.5816946604446e-10","2.59999249564183e-06","3.0207972364756e-06","2.67691418945498e-06","5.79709233004536e-10","1.24839384832531e-05","4.55641767947762e-10","3.33041675139397e-08","2.20909483264575e-08","0.00524136384001406","0.00545543858019793","0.00593126947352616","0.00553112962145202","0.00574464265639882","0.0145087958510646","0.00522721733899866","0.0120500103389302","0.133542929247419","6.99538413299588e-08","7.48318766372444e-08","7.16927192194892e-08","2.07786265609663e-10","1.9101371537691e-07","1.87019094159921e-10","6.50693355002377e-09","4.73267984866195e-09","1.16337906817545e-06","1.09691656995229e-06","7.00961620481626e-08","2.82493192183789e-06","6.96081800202634e-08","6.35358647685794e-07","3.00946254303905e-06","1.18114507622059e-06","7.35525751051834e-08","2.98548163281704e-06","7.46199266348074e-08","6.45026300650155e-07","1.94895594905354e-06","7.03901591983413e-08","2.84000545394092e-06","7.15533221618388e-08","6.21670376728348e-07","1.71474525671342e-06","1.82258798461958e-07","2.0728888567207e-10","6.46480783306271e-09","4.50046137709216e-09","1.89705654257615e-07","3.09110641027662e-06","3.97918744566566e-06","6.49022059834692e-09","4.71131596855207e-09","1.74243798482332e-07","0.000301802610360099","0.000317357408258014","0.000308483354206684","0.000243377576293235","0.000547967913609738","0.000239905145023223","0.000503926901449861","0.00488564004801419","0.000364683154403792","0.000350807831214081","0.000303309419954193","0.000695519534484451","0.00030013322012653","0.000700755456741953","0.0157274783908477","0.000372140528853063","0.000318009022889232","0.000818994346116568","0.000316366986793105","0.000736337012813856","0.00978569887785888","0.000309283336670942","0.000695292570777239","0.000307864135950225","0.000639023156191178","0.00851498952499588","0.000542281026252234","0.000242780937805759","0.000534857403279002","0.00479856666024166","0.000543056459323558","0.00838591682149489","0.0157968898297477","0.00049284942120517","0.00472030105261372","0.139089301552279","6.3193007095478e-08","6.18737591276448e-08","2.07237715601569e-09","1.10812805417804e-07","2.12801446443411e-09","2.20588996211014e-08","5.13444533882034e-08","6.40455772882342e-08","2.14512076386304e-09","1.13953093830563e-07","2.21673313627422e-09","2.22347616503124e-08","3.71017179006416e-08","2.09872977237748e-09","1.11746076335679e-07","2.17095067972786e-09","2.1885836227486e-08","3.38771895947261e-08","4.0252203541311e-09","2.58466672556606e-11","5.48994868532956e-10","3.7981911997192e-10","4.17704729692062e-09","5.61810073379263e-08","6.21754539683069e-08","4.66063048997974e-10","3.75080794284679e-10","4.64127612159186e-08","1.7519526534023e-07","6.06135113991643e-08","3.21619679659947e-07","6.29459924010086e-08","1.62825396027825e-07","2.17758103406938e-06","5.92598911852193e-08","2.98814634937156e-07","6.16637287391764e-08","1.5110165569773e-07","2.0580374165485e-06","1.0528259376717e-07","2.06613119763928e-09","2.99603211586088e-08","5.12298382006651e-08","1.10058708728794e-07","1.25548274651049e-06","3.1561751533509e-06","2.16951962482539e-08","5.08753482054828e-08","3.83263585211187e-06","6.07465648827981e-08","3.23273640598088e-07","6.39038143736886e-08","1.55787067937606e-07","1.51530396668973e-06","1.07644519108325e-07","2.14058957087044e-09","3.01206935572693e-08","3.74194197828339e-08","1.13275166192813e-07","1.26250630242107e-06","2.55089223255368e-06","2.18725374188896e-08","3.66284618893195e-08","3.82281284505831e-06","1.05413081353976e-07","2.09511607022961e-09","2.97806583706784e-08","3.42915184582094e-08","1.11109103027208e-07","1.24861319057264e-06","2.416510452992e-06","2.15244333138634e-08","3.34036835334882e-08","3.81934409107622e-06","4.00812583590011e-09","6.40702514445365e-08","6.19007914469987e-08","5.44922781611634e-10","3.7453378003989e-10","4.33753433385012e-08","5.577719211167e-08","6.16395854580799e-08","4.33555150726278e-06","4.64076948199332e-08","A"
"2","2","0","0.6487287354877","2.53252285666493e-13","1.8021908834704e-09","1.84547477597476e-09","1.81211060056885e-09","2.44834310160871e-13","7.43174545050182e-08","2.45748297655784e-13","4.1511550518454e-11","3.5212308542454e-12","0.00335791826196803","0.00335356155261928","0.00341555986777395","0.00337349493110095","0.00320656661862647","0.0884405845720934","0.00329198398279967","0.0125096952599485","0.0308030478230979","2.2152453405181e-11","2.23444230314419e-11","2.19595354369616e-11","8.95969997317364e-14","6.91766385817259e-10","8.99512608437575e-14","7.82489509872233e-12","7.0884727577498e-13","6.67894240339545e-10","6.60859530009424e-10","2.12397288373876e-11","1.45568773383329e-08","2.16701010948909e-11","8.38891494930115e-10","2.43271524228946e-10","6.68470290340643e-10","2.14258070773941e-11","1.45419495327228e-08","2.18705248886512e-11","8.53115781337491e-10","2.32712955817477e-10","2.10548698941848e-11","1.45207875980321e-08","2.14870485173235e-11","8.17301752644793e-10","2.28809776005763e-10","6.62995436948793e-10","8.81912965197168e-14","7.75564778984839e-12","7.10116318194937e-13","6.86969100175211e-10","3.19929531365069e-08","4.06134723395577e-09","7.66545181408983e-12","7.07418059527205e-13","8.51391605338594e-11","8.59614477453489e-05","8.66237870216667e-05","8.49075876983477e-05","7.45138315248208e-05","0.00230272078272902","7.39696611392174e-05","0.000482071051160637","0.000794088884442662","9.67946141458376e-05","9.44851080237991e-05","8.44149923946128e-05","0.00273452924512211","8.39108035491389e-05","0.000587035016216079","0.00107805877551296","9.52622146819887e-05","8.50803385731787e-05","0.00269984604038085","8.46001812692946e-05","0.000642897988043339","0.00102354251707056","8.33757722522583e-05","0.00266160140063664","8.28983377338745e-05","0.000502558615143269","0.00100716659595738","0.00228448806396299","7.2911626154449e-05","0.000445624396902465","0.000793020289785431","0.00228238686276992","0.106966713860491","0.0176295851266458","0.00039034089696673","0.000792251848688052","0.0501483748450986","1.55370729818018e-11","1.5358848669047e-11","4.27960418334667e-13","3.0771206780452e-10","4.35589343695102e-13","2.38592130287434e-11","3.89328243333755e-12","1.54192452567157e-11","4.29578532681511e-13","3.07997774635837e-10","4.37332998101562e-13","2.40572603227147e-11","3.78479065501737e-12","4.23656746328462e-13","3.07870305434173e-10","4.31311338309985e-13","2.36585916637418e-11","3.7396874926532e-12","1.0413791028246e-11","5.05729181386909e-15","4.38097675246884e-13","4.29037306552135e-14","1.05966065203238e-11","3.6997180120164e-10","4.60116212747835e-11","4.1038422197893e-13","4.19019569950773e-14","2.06783367407678e-11","4.56437135172751e-11","1.47563579909624e-11","1.00518009621914e-09","1.51786411173552e-11","1.58854232562095e-10","1.79307018210463e-10","1.45850317369774e-11","1.00104165233648e-09","1.50010885468211e-11","1.40516309693445e-10","1.77334933581168e-10","2.93188556929656e-10","4.20493989440154e-13","2.25718482281882e-11","3.98856539815345e-12","3.05158017326672e-10","1.60099265259252e-08","2.07773522214755e-09","1.98038280959462e-11","3.88522058587458e-12","1.99901633667296e-09","1.46425927069249e-11","9.96005504945253e-10","1.50657620814575e-11","1.47846631759783e-10","1.71937558222026e-10","2.9347101230283e-10","4.22208684371504e-13","2.27665989048751e-11","3.88017969677357e-12","3.05444928401746e-10","1.60428495868429e-08","2.07502543284584e-09","1.99941832829205e-11","3.7768240651172e-12","2.0032401012258e-09","2.93350437396673e-10","4.16293571927947e-13","2.23677571358621e-11","3.83522777049058e-12","3.05317398987894e-10","1.60304005965819e-08","2.07354541726865e-09","1.95936894420035e-11","3.73172842927651e-12","2.00375479500748e-09","1.03632504230749e-11","3.68063496332319e-10","4.58499139178066e-11","3.96688477686036e-13","4.28167125775917e-14","2.06166549992148e-11","3.65814089418865e-10","4.59604710212106e-11","2.41106844895616e-09","2.06369201636858e-11","A"
"3","3","0","0.685917217792425","3.60096997579438e-10","1.88359547174278e-06","2.09208477864968e-06","1.96444071745859e-06","3.669281394054e-10","7.11563934257982e-06","3.59338043596681e-10","4.70635768759794e-08","4.28011477068279e-09","0.010135049027285","0.0101788611120425","0.0108508522898796","0.0104692919862332","0.00983310829461249","0.0227918890591613","0.0101270784086443","0.021191042640892","0.0496365382075883","4.66822665764716e-08","5.02573410153695e-08","4.7581250607087e-08","1.45062680018178e-10","1.43848872058476e-07","1.44958503050187e-10","9.62337288404819e-09","9.96781353186811e-10","8.04936226493233e-07","7.75049851818455e-07","4.48708939685647e-08","1.78785717992903e-06","4.66358971131504e-08","9.00503070240889e-07","3.340039513976e-07","8.18754956886712e-07","4.81673297172686e-08","1.83578813823165e-06","5.02075301875813e-08","9.84297580554721e-07","3.21990447955247e-07","4.55854218803976e-08","1.7904817667852e-06","4.7534372818143e-08","8.80569223269943e-07","2.96795573118436e-07","1.3470367727545e-07","1.4491027168542e-10","9.72004752182584e-09","9.93339671016247e-10","1.43307576435672e-07","2.34050424255101e-06","4.93633507756734e-07","9.61419697114777e-09","9.9669255505456e-10","1.01159421917804e-07","0.000620175660515228","0.000656911056198063","0.000625305209674068","0.000550820059977146","0.00130944561779874","0.000553776311327866","0.00137007858618557","0.00359055148981217","0.000714884056313405","0.000672947445529446","0.000611800322936117","0.00144980759242749","0.000619551196557946","0.00170491452771264","0.00478908721181246","0.000713438994413858","0.00064789667994941","0.00150344636461099","0.000656236954935027","0.00266391427073365","0.00453142695350752","0.000616525777787044","0.00139142387692066","0.000624677539280088","0.00152261252765306","0.00421210350286915","0.00128131184251335","0.000550314400745799","0.00138823201493575","0.00358732206671166","0.00130387624546593","0.0128123653705721","0.0055665689910094","0.00136270786270152","0.00359128772099147","0.0884552672466601","4.28085915001683e-08","4.13641461182692e-08","1.82929680477742e-09","8.83134539358483e-08","1.88036414996474e-09","4.63159467995831e-08","1.14603600200931e-08","4.3190542289961e-08","1.94571290352751e-09","9.02845882037771e-08","2.00043336257418e-09","4.89355215651113e-08","1.11828764998772e-08","1.85104043329707e-09","8.84328901242054e-08","1.9043939729734e-09","4.56668353121616e-08","1.0428056792952e-08","4.83509420155172e-09","1.92893688715767e-11","1.03001377619109e-09","1.20879207647411e-10","4.97556553959162e-09","8.74443187858096e-08","1.5856637044418e-08","9.51952195928922e-10","1.18093434310383e-10","2.81688593098835e-08","1.12179189433432e-07","4.06457117240244e-08","2.14666520542456e-07","4.27705687435752e-08","2.14155978619838e-07","2.71743131121162e-07","3.92462531597522e-08","2.05881149134858e-07","4.13276915462228e-08","1.57503667438569e-07","2.58085173955694e-07","8.28124557099224e-08","1.82786364422435e-09","5.44502801656491e-08","1.18141749866581e-08","8.80240844917548e-08","8.94658138898507e-07","3.55908576808539e-07","4.60902248067333e-08","1.14605099761519e-08","2.36355652488728e-06","4.09359961542391e-08","2.11560732318622e-07","4.3152234871019e-08","2.03119273694454e-07","2.51579480302614e-07","8.46408470596841e-08","1.94418617928948e-09","5.70535834279881e-08","1.15354638600629e-08","8.99932871223167e-08","9.42277351263112e-07","3.49193757994196e-07","4.87096979071369e-08","1.11829324156957e-08","2.36578063248471e-06","8.2837150168683e-08","1.8495905933095e-09","5.38021141638862e-08","1.0785533610223e-08","8.81432258512507e-08","8.82886374789382e-07","3.34614572468856e-07","4.54410879030306e-08","1.0428189593021e-08","2.36186758250565e-06","4.8215123763148e-09","9.56439465781374e-08","1.61236325362194e-08","1.02745237103281e-09","1.20881074155558e-10","2.75554221146773e-08","8.71965405441821e-08","1.58447079128626e-08","2.50741527879587e-06","2.8166317681769e-08","A"
"4","4","0","0.288966386639246","2.11878699688267e-07","0.000426587166806798","0.000439063985586034","0.000444629697289939","1.7269454220085e-07","0.00315644988931149","2.11397794125274e-07","1.00326780616825e-05","3.5099011391624e-07","0.0202388434856371","0.0238760372965861","0.0242704907172814","0.0244061005699187","0.0184521273937548","0.0787420463379321","0.020225563089607","0.0360039151186009","0.0234275125096301","4.09634892523093e-05","4.19863778791511e-05","4.22010213358953e-05","1.13503966564776e-07","0.000258856549319228","1.30238768160309e-07","3.15942003178421e-06","1.80083077896056e-07","0.000266686787885926","0.000267788659323446","3.65990049403695e-05","0.000948692684526032","4.09292376368714e-05","0.000201145531634505","5.13303196078222e-05","0.000272293868266601","3.75138605368549e-05","0.000948563486220154","4.19537186102009e-05","0.000203807934961796","5.22386158683955e-05","3.7677516574087e-05","0.000950842433114082","4.21682084903802e-05","0.000200295768252562","5.21057963887788e-05","0.000224100976425447","1.13370037001922e-07","2.73693595389309e-06","1.73715033846093e-07","0.00025858741851389","0.00140564614134095","0.000249484175718627","3.15306074955512e-06","1.79948524744149e-07","4.71174113238468e-06","0.00555682301565463","0.00566975035330554","0.00566630816901199","0.00415181536484033","0.0180679125831493","0.00424321922175641","0.00786685458226336","0.00600286471204725","0.0064670696986008","0.00645744668804646","0.00529414358998666","0.018509776479669","0.00555179423995316","0.00928154111316968","0.00772835037718809","0.00658241391106678","0.0054029857263502","0.0183910350889259","0.00566493057105982","0.00974013069387616","0.00780501269447068","0.00539749240578915","0.0183895266114087","0.00566148942138734","0.0091897184933763","0.00778189046553038","0.0168913963394289","0.00414820039882841","0.00759821884310637","0.00592987581686692","0.0180446191244223","0.0931701019955031","0.0197172496203679","0.00782807853656278","0.00599919128994498","0.0261619083920127","4.94524944936963e-05","4.95817574633914e-05","4.51150154082292e-06","0.000168666852558471","4.82355851157948e-06","3.53801000774978e-05","6.14709751293935e-06","5.03281961491361e-05","4.62389937881033e-06","0.000168906141012376","4.94137548052267e-06","3.56151005120544e-05","6.28195390278379e-06","4.64387039446653e-06","0.000169282985570475","4.96410733804272e-06","3.5189349901045e-05","6.24226193857524e-06","2.52423918114495e-05","4.76881163942996e-08","8.82245204287291e-07","6.77355296030541e-08","2.68271786947361e-05","0.000157251280173879","2.7673015770556e-05","9.72265888522933e-07","6.96581414828883e-08","1.83620813840363e-06","0.000116295627367863","4.48665244849019e-05","0.000307517380870336","4.94180448453196e-05","0.000106172393693047","6.05148529037243e-05","4.49672020061023e-05","0.000308153963814389","4.95471744458926e-05","0.000103637143678429","6.03562608516419e-05","0.000150730079747634","4.5081152786064e-06","3.32534000986326e-05","6.13336857634436e-06","0.000168506922773679","0.000752934683448362","0.00017167572461594","3.52444273069668e-05","6.14369761069898e-06","8.12213992680866e-05","4.56551846014997e-05","0.000307849655892736","5.02947366654535e-05","0.000105399467091364","6.10850826888091e-05","0.000150899838432573","4.62069498357843e-06","3.34812733681362e-05","6.2635575521028e-06","0.000168747585333691","0.000754435918618167","0.00017189129761505","3.5479609608508e-05","6.27873586752805e-06","8.14720766367179e-05","0.000151240552083059","4.64063669844267e-06","3.30574040700455e-05","6.2217766435014e-06","0.000169124268232248","0.000751550813105969","0.000171918941396713","3.50538347485673e-05","6.23901409734146e-06","8.09885448639486e-05","2.52192906629135e-05","0.000152465640423408","2.65512763753371e-05","8.79920843186558e-07","6.76962277056386e-08","1.68049792024845e-06","0.000157060699739946","2.76498964353215e-05","0.000213468272704365","1.83388365100638e-06","A"
